ID,YEAR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,SAMPLE_RACE,SAMPLE_SEX,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
5249,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,No,3,75000,0: NOT IN POVERTY,4: WEST,2: 2  SEPARATED,1,0: RURAL,20,0,21,No,NEVER,25000,36000,No,High school diploma (or equivalent),No,Yes,86,9996,-4,9996,-4,-4,6,12000,1: EMPLOYED,
5250,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1992,Yes,2,73202,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,6,0: RURAL,10,0,27,Yes,ADULT ONLY,7000,60000,No,Bachelor of Science (BS),No,Yes,-4,501,-4,2199,1500,7500,1,-3250,1: EMPLOYED,
5251,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,3,21600,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,14,1,26,No,NEVER,12000,64000,No,High school diploma (or equivalent),No,No,-4,902,-4,902,-4,-4,2,14113,1: EMPLOYED,
5252,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,4,12000,1: IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,11,2,19,Yes,ADULT ONLY,6000,25000,No,High school diploma (or equivalent),No,No,65,9996,-4,9996,-4,-4,2,6870,1: EMPLOYED,
5253,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,-2,-3,4: WEST,0: 0  NEVER MARRIED,-3,0: RURAL,7,0,No children yet,Yes,ADULT ONLY,15000,80000,Yes,Associate/Junior College (AA),No,Yes,45,2105,-4,2105,-4,5200,1,55400,1: EMPLOYED,
5254,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,3,55500,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,8,1,23,No,NEVER,36000,160000,No,High school diploma (or equivalent),No,No,30,1402,-4,1402,-4,-4,2,841832,1: EMPLOYED,
5255,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1977,Yes,3,27006,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,6,1,16,No,NEVER,12000,41775,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,501,-4,-4,2,5300,1: EMPLOYED,
5256,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,2,10100,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,6,1,25,Yes,ADULT ONLY,0,98000,No,None,No,Yes,-4,506,-4,0,800,800,0,1670,3: OUT OF LABOR FORCE,
5257,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,1,15300,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,0: RURAL,11,0,No children yet,No,NEVER,15000,40000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,2000,1: EMPLOYED,
5258,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1994,Yes,2,35325,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,2,0,30,No,NEVER,12095,38000,-4,High school diploma (or equivalent),No,No,-4,1205,-4,1205,-4,-4,2,66382,1: EMPLOYED,
5259,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1995,Yes,2,22880,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,3,0,35,No,NEVER,12500,18000,No,High school diploma (or equivalent),No,No,-4,502,-4,502,-4,-4,2,2300,1: EMPLOYED,
5260,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,-2,-3,4: WEST,0: 0  NEVER MARRIED,0,0: RURAL,0,0,No children yet,Yes,ADULT ONLY,0,300,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
5261,1990,61,IN THE US,HISPANIC,FEMALE,1981,Yes,4,36000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,10,2,19,No,NEVER,6000,52000,-4,High school diploma (or equivalent),No,No,24,-4,-4,-4,-4,-4,2,-2300,1: EMPLOYED,
5262,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,No,1,14000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,0: RURAL,8,0,No children yet,No,NEVER,14000,36000,-4,High school diploma (or equivalent),No,No,40,-4,-4,1203,-4,-4,2,5040,1: EMPLOYED,
5263,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1985,Yes,3,37150,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,0: RURAL,2,1,27,No,NEVER,17000,46000,No,High school diploma (or equivalent),No,No,-4,101,-4,101,-4,-4,2,53000,1: EMPLOYED,
5264,1990,57,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,7,76350,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,4,2,22,No,NEVER,33000,100000,No,Bachelor of Arts Degree (BA),No,Yes,-4,504,-4,504,-4,-4,2,134843,1: EMPLOYED,
5265,1990,59,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,3,66000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,4,1,26,No,NEVER,34000,56000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,156100,1: EMPLOYED,
5266,1990,63,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,28000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,9,0,No children yet,No,NEVER,26000,150000,No,Associate/Junior College (AA),No,Yes,-4,407,-4,407,-4,-4,2,63000,1: EMPLOYED,
5267,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,20290,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,0: RURAL,5,0,No children yet,No,NEVER,20290,54000,No,High school diploma (or equivalent),No,No,50,910,-4,910,-4,-4,2,7400,1: EMPLOYED,
5268,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1982,No,5,48000,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,0,0: RURAL,7,1,25,Yes,ADULT ONLY,24000,28800,-4,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-4,2,8000,1: EMPLOYED,
5269,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1980,No,3,23010,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,10,1,17,Yes,ADULT ONLY,14000,31000,-4,None,Yes,Yes,53,-4,-4,-4,-4,-4,3,-4181,1: EMPLOYED,
5270,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1980,Yes,3,13560,0: NOT IN POVERTY,2: NORTH CENTRAL,2: 2  SEPARATED,19,0: RURAL,6,2,23,Yes,ADULT ONLY,600,6000,-4,-5,No,Yes,-4,-4,-4,-4,-4,-5,1,-7300,3: OUT OF LABOR FORCE,
5271,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,5,11004,1: IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,3,3,17,Yes,BOTH CHILD AND ADULT,1780,21000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,1,21060,3: OUT OF LABOR FORCE,
5272,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,6,9540,1: IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,9,4,17,Yes,ADULT ONLY,300,21000,-4,High school diploma (or equivalent),Yes,No,-4,-4,-4,-4,-4,-4,2,14250,3: OUT OF LABOR FORCE,
5274,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,No,4,30000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,17,0: RURAL,17,2,27,Yes,ADULT ONLY,20000,62836,-4,Associate/Junior College (AA),No,No,42,-4,-4,4901,-4,-4,2,49500,1: EMPLOYED,
5275,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,15000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,-3,1: URBAN,21,0,No children yet,Yes,ADULT ONLY,15000,39000,Yes,High school diploma (or equivalent),No,Yes,104,1203,-4,1203,-4,5000,4,300,1: EMPLOYED,
5276,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1991,Yes,3,63500,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,12,0,28,Yes,ADULT ONLY,12000,52000,-4,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-4,2,-9100,3: OUT OF LABOR FORCE,
5277,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,No,2,7100,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,0: RURAL,9,1,25,Yes,BOTH CHILD AND ADULT,7000,19000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,1305,-4,-4,1,200,1: EMPLOYED,
5278,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1989,Yes,3,25040,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,6,1,25,Yes,BOTH CHILD AND ADULT,10000,55000,-4,High school diploma (or equivalent),No,No,45,2209,-4,2209,-4,-4,2,-950,1: EMPLOYED,
5280,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,4,53263,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,5,1: URBAN,7,2,17,No,NEVER,27000,35000,-4,High school diploma (or equivalent),No,Yes,-4,703,-4,703,121,121,2,15075,2: UNEMPLOYED,
5281,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,1,17000,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,0: RURAL,13,0,No children yet,No,NEVER,17000,49000,No,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-4,2,2620,1: EMPLOYED,
5282,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,16000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,10,0,No children yet,Yes,ADULT ONLY,16000,28000,No,High school diploma (or equivalent),No,Yes,40,501,-4,501,-4,-5,2,13600,1: EMPLOYED,
5284,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,4,14298,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,14,1: URBAN,24,2,25,Yes,BOTH CHILD AND ADULT,10116,44000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,4,18220,1: EMPLOYED,
5285,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,3,7452,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,7,2,19,Yes,ADULT ONLY,0,40000,-4,High school diploma (or equivalent),No,No,30,-4,-4,-4,-4,-4,0,0,1: EMPLOYED,
5286,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,Yes,5,18300,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,1,3,16,Yes,ADULT ONLY,300,5000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,1,4550,2: UNEMPLOYED,
5287,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,36530,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,7,0,No children yet,No,NEVER,20000,35000,Yes,Bachelor of Arts Degree (BA),Yes,No,-4,2005,-4,2005,-4,7500,2,32000,1: EMPLOYED,
5288,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,4,43200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,1,2,27,Yes,ADULT ONLY,16000,43000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,110843,1: EMPLOYED,
5289,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,4,-3,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,9,2,25,Yes,ADULT ONLY,22000,40264,Yes,Bachelor of Science (BS),No,Yes,-4,111,-4,111,-4,300,2,25000,1: EMPLOYED,
5290,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1991,Yes,2,68800,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,3,0,30,Yes,ADULT ONLY,20100,21000,Yes,High school diploma (or equivalent),No,No,-4,599,-4,599,-4,1500,2,225000,1: EMPLOYED,
5291,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,46000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,4,0: RURAL,3,0,No children yet,Yes,BOTH CHILD AND ADULT,20000,79900,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,32000,1: EMPLOYED,
5292,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,1,14600,0: NOT IN POVERTY,2: NORTH CENTRAL,2: 2  SEPARATED,0,0: RURAL,6,0,No children yet,Yes,ADULT ONLY,14500,35000,Yes,Associate/Junior College (AA),No,No,-4,1203,-4,1203,-4,4000,2,151910,1: EMPLOYED,
5293,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,36020,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,4,0,No children yet,Yes,BOTH CHILD AND ADULT,17000,43000,-4,High school diploma (or equivalent),No,No,14,-4,-4,1299,-4,-4,2,92000,1: EMPLOYED,
5294,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1975,Yes,4,43000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,11,2,16,Yes,ADULT ONLY,26000,32000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,25700,1: EMPLOYED,
5295,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,5,146942,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,3,22,No,NEVER,19000,75000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,808,-4,801,-4,10000,2,841832,3: OUT OF LABOR FORCE,
5296,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,4,25805,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,3,2,30,No,NEVER,0,29450,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,-8462,4: IN ACTIVE FORCES,
5297,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,3,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,12,1: URBAN,10,1,20,Yes,ADULT ONLY,50,22000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
5298,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,5,-2,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,2,3,21,Yes,ADULT ONLY,0,33000,-4,Associate/Junior College (AA),No,Yes,-4,-4,-4,1211,-4,-4,0,10000,3: OUT OF LABOR FORCE,
5299,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1987,Yes,5,75300,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,4,3,27,No,NEVER,5000,58000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,808,-4,808,-4,1000,2,30000,3: OUT OF LABOR FORCE,
5300,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,-1,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,10,0,No children yet,Yes,BOTH CHILD AND ADULT,34000,63000,No,Bachelor of Science (BS),No,Yes,-4,509,-4,509,-4,10000,2,6000,1: EMPLOYED,
5301,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,3,21050,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,6,2,22,No,NEVER,21000,41500,No,High school diploma (or equivalent),No,Yes,-4,1203,-4,1203,-4,-4,2,1900,1: EMPLOYED,
5302,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,3,-3,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,11,0,No children yet,No,NEVER,-1,13000,Yes,High school diploma (or equivalent),Yes,Yes,40,501,-4,501,-4,800,2,-1,1: EMPLOYED,
5303,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,-1,-3,2: NORTH CENTRAL,1: 1  MARRIED,19,0: RURAL,4,0,No children yet,No,NEVER,0,13000,-4,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-5,2,-1,2: UNEMPLOYED,
5304,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,19406,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,7,0,No children yet,No,NEVER,400,16000,Yes,Bachelor of Science (BS),No,Yes,-4,2001,-4,801,1800,4000,2,13800,3: OUT OF LABOR FORCE,
5305,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,3,40200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,5,1,25,Yes,CHILD ONLY,0,8560,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,132143,3: OUT OF LABOR FORCE,
5306,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,4,28874,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,9,2,23,No,NEVER,16062,36000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,10800,3: OUT OF LABOR FORCE,
5307,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,Yes,5,30542,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,2,3,24,Yes,ADULT ONLY,21409,40000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,24200,1: EMPLOYED,
5308,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,3,10926,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,14,0: RURAL,8,2,21,Yes,ADULT ONLY,2000,16000,-4,High school diploma (or equivalent),Yes,Yes,55,1213,-4,1213,4000,4000,4,100,3: OUT OF LABOR FORCE,
5309,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1975,Yes,5,33600,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,3,3,17,No,NEVER,2500,26619,No,High school diploma (or equivalent),No,Yes,-4,514,-4,514,-4,1700,2,23700,1: EMPLOYED,
5310,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1990,Yes,3,66000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,9,1,26,Yes,ADULT ONLY,27000,85000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,-4,1203,-4,1203,-4,8200,2,59300,1: EMPLOYED,
5312,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,No,4,7248,1: IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,52,1: URBAN,8,2,17,Yes,BOTH CHILD AND ADULT,0,80000,-4,None,Yes,Yes,-4,-4,-4,-4,-4,-4,0,2600,2: UNEMPLOYED,
5313,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,3,31206,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,7,1,21,No,NEVER,20000,216200,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,2500,1: EMPLOYED,
5314,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,4,50400,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,3,1: URBAN,7,1,25,No,NEVER,15000,26000,Yes,High school diploma (or equivalent),No,No,-4,802,-4,802,-4,3000,2,17500,3: OUT OF LABOR FORCE,
5315,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,5,36000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,4,3,23,Yes,ADULT ONLY,0,17500,Yes,Bachelor of Arts Degree (BA),No,No,-4,602,-4,2216,-4,34000,0,78700,3: OUT OF LABOR FORCE,
5316,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,Yes,4,33004,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,13,2,22,No,NEVER,33000,62000,-4,High school diploma (or equivalent),No,No,40,701,-4,701,-4,600,2,3208,1: EMPLOYED,
5317,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,5,17200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,35,0: RURAL,15,3,21,Yes,ADULT ONLY,0,14000,Yes,High school diploma (or equivalent),No,Yes,-4,701,-4,701,-4,1500,2,0,1: EMPLOYED,
5318,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,No,2,31800,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,2,0: RURAL,9,0,21,Yes,ADULT ONLY,18000,22000,No,High school diploma (or equivalent),No,Yes,84,703,-4,703,-4,2500,3,-450,1: EMPLOYED,
5321,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,No,4,5512,1: IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,7,2,30,Yes,ADULT ONLY,0,15000,-4,High school diploma (or equivalent),Yes,Yes,25,-4,-4,-4,-4,-4,2,8500,1: EMPLOYED,
5322,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1978,Yes,5,24900,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,3,20,Yes,ADULT ONLY,21000,83000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,36950,1: EMPLOYED,
5323,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,3,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,24,1: URBAN,16,0,No children yet,Yes,ADULT ONLY,7000,48500,-4,None,No,Yes,45,-4,-4,-4,-4,-5,2,4475,3: OUT OF LABOR FORCE,
5324,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1985,No,2,19000,0: NOT IN POVERTY,2: NORTH CENTRAL,2: 2  SEPARATED,-3,0: RURAL,15,1,22,Yes,ADULT ONLY,19000,32000,No,None,No,Yes,40,-4,-4,-4,-4,-4,2,700,1: EMPLOYED,
5325,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,5,90000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,3,3,21,No,NEVER,0,35000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,1499,-4,1499,-4,2500,0,841832,3: OUT OF LABOR FORCE,
5326,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1991,Yes,1,27700,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,0: RURAL,11,0,31,Yes,ADULT ONLY,27000,50000,Yes,Bachelor of Science (BS),No,No,-4,-3,-4,-3,-4,8000,2,35600,1: EMPLOYED,
5327,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,4,30550,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,2,25,No,NEVER,2500,35000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,-2900,3: OUT OF LABOR FORCE,
5328,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,4,49700,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,13,2,24,No,NEVER,10000,15000,-4,High school diploma (or equivalent),Yes,No,48,-4,-4,-4,-4,-4,3,-6782,1: EMPLOYED,
5329,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1985,Yes,4,37000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,6,2,23,No,NEVER,35000,60000,-4,High school diploma (or equivalent),No,No,70,909,-4,909,-4,-4,2,2500,1: EMPLOYED,
5330,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1987,Yes,4,27700,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,7,2,23,No,NEVER,1500,53000,No,Associate/Junior College (AA),No,No,2,1305,-4,502,-4,2500,2,-1110,1: EMPLOYED,
5331,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,No,1,1300,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,8,0: RURAL,3,0,No children yet,Yes,ADULT ONLY,1200,22000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,39500,1: EMPLOYED,
5332,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,7,38500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,0,5,19,No,NEVER,0,45000,No,Other (SPECIFY),No,No,-4,1203,-4,1203,-4,-4,0,127833,3: OUT OF LABOR FORCE,
5333,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,5,17615,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,17,1: URBAN,5,3,20,Yes,ADULT ONLY,5770,35000,-4,Associate/Junior College (AA),No,Yes,-4,1203,-4,2214,-4,18000,1,-1100,2: UNEMPLOYED,
